PCP,Well,Date,Time,THP,THT,Status,PLATFORM,WELL,StatusUPD
499.1591637440742,A015S,2019-10-25,0,119.74443001438924,57.86821962123661,1,Samarang,,1
508.8190004131907,A015S,2019-10-26,0,121.09036393626818,64.16853361639014,1,Samarang,,1
508.02896558350625,A015S,2019-10-27,0,121.02566213775958,61.188345268546726,1,Samarang,,1
508.40633594039474,A015S,2019-10-28,0,121.17198108062182,56.51668630965709,1,Samarang,,1
504.03898206946917,A015S,2019-10-29,0,121.48972129604991,61.87954333417731,1,Samarang,,1
500.42424425533227,A015S,2019-10-30,0,120.99162052599247,60.36214015680979,1,Samarang,,1
498.912047959994,A015S,2019-10-31,0,120.52913254805928,63.42209143381228,1,Samarang,,1
493.11338402683305,A015S,2019-11-01,0,119.84331552161052,63.93500887000463,1,Samarang,,1
500.71891777714245,A015S,2019-11-02,0,120.43631627000849,61.355475914573006,1,Samarang,,1
498.95969834197075,A015S,2019-11-03,0,119.9683392627254,55.95216685567949,1,Samarang,,1
506.9893859067601,A015S,2019-11-04,0,124.80612084424646,57.444258169013,1,Samarang,,1
499.5099628526364,A015S,2019-11-05,0,123.58901885051314,58.45924133257635,1,Samarang,,1
505.0585661381042,A015S,2019-11-06,0,123.96211213878154,53.72453061015212,1,Samarang,,1
512.2026065578033,A015S,2019-11-07,0,124.9878119693762,52.57128436705783,1,Samarang,,1
512.1448042896259,A015S,2019-11-08,0,125.08998547998978,56.649246935940944,1,Samarang,,1
510.7600637755906,A015S,2019-11-09,0,125.20140064657299,55.91048396009176,1,Samarang,,1
511.19968986446383,A015S,2019-11-10,0,124.99157947953678,53.91588361128319,1,Samarang,,1
511.4710153558012,A015S,2019-11-11,0,123.98267538100092,56.40403425011428,1,Samarang,,1
511.75264736441017,A015S,2019-11-12,0,124.48527030785381,67.11266595870084,1,Samarang,,1
510.89791444128144,A015S,2019-11-13,0,122.63063538011235,58.07467232534417,1,Samarang,,1
512.4623034148893,A015S,2019-11-14,0,122.79647785742944,56.68104417604674,1,Samarang,,1
508.2271464748645,A015S,2019-11-15,0,122.75339561642275,58.0293666724649,1,Samarang,,1
504.6576454360664,A015S,2019-11-16,0,121.46236520733383,58.8993692597561,1,Samarang,,1
504.6890234629453,A015S,2019-11-17,0,124.08884014353129,54.17933381456877,1,Samarang,,1
502.42763107422275,A015S,2019-11-18,0,120.32578573234302,54.05764385551813,1,Samarang,,1
507.1759580193954,A015S,2019-11-19,0,124.18529616939729,55.28827524739725,1,Samarang,,1
508.4186557723753,A015S,2019-11-20,0,124.62332954266964,55.67582165523384,1,Samarang,,1
507.8986075149088,A015S,2019-11-21,0,124.47399518185325,54.61102791153419,1,Samarang,,1
506.6565487515957,A015S,2019-11-22,0,122.8900163405763,56.72436880803231,1,Samarang,,1
506.94574810395807,A015S,2019-11-23,0,125.10118986053168,54.20423961866674,1,Samarang,,1
510.8457385040266,A015S,2019-11-24,0,125.67791851995356,58.00109833429835,1,Samarang,,1
513.4958239750168,A015S,2019-11-25,0,125.99202283904752,54.873218097469504,1,Samarang,,1
508.60338009769,A015S,2019-11-26,0,125.59089987175349,56.574546067922995,1,Samarang,,1
506.857175972952,A015S,2019-11-27,0,122.53162969804404,58.791409642135434,1,Samarang,,1
506.58096853227386,A015S,2019-11-28,0,123.39133886413954,59.00607793672494,1,Samarang,,1
511.2747778539343,A015S,2019-11-29,0,123.4643017250256,58.57605379590432,1,Samarang,,1
506.49729184151244,A015S,2019-11-30,0,122.50094829502717,56.56194746077969,1,Samarang,,1
505.86337183764533,A015S,2019-12-01,0,122.0143827526321,57.10609794762496,1,Samarang,,1
505.23264142630734,A015S,2019-12-02,0,122.08773989422599,55.650539030901264,1,Samarang,,1
505.89529967993326,A015S,2019-12-03,0,122.58236745340467,57.81177230481295,1,Samarang,,1
505.1669612040695,A015S,2019-12-04,0,123.04941199330624,56.48990173885556,1,Samarang,,1
510.17875519457823,A015S,2019-12-05,0,123.53030361437483,54.705700268225016,1,Samarang,,1
507.27387359961324,A015S,2019-12-06,0,123.18502743339522,53.284522381333204,1,Samarang,,1
507.54724283311685,A015S,2019-12-07,0,122.79867082363604,54.11065533129484,1,Samarang,,1
508.0997118203899,A015S,2019-12-08,0,122.75575668736785,55.129767372824645,1,Samarang,,1
512.559959104483,A015S,2019-12-09,0,123.42339614686753,54.6853283201276,1,Samarang,,1
508.1460047666654,A015S,2019-12-10,0,122.54715314356554,57.06679101270479,1,Samarang,,1
506.6533916046537,A015S,2019-12-11,0,122.38813726204684,53.940318456927734,1,Samarang,,1
508.256452117357,A015S,2019-12-12,0,122.67164959627124,53.57861584273107,1,Samarang,,1
509.4409506454496,A015S,2019-12-13,0,122.96820139669832,52.88900281045221,1,Samarang,,1
506.77654199920926,A015S,2019-12-14,0,122.2356846284109,53.84560129083645,1,Samarang,,1
506.7037934441238,A015S,2019-12-15,0,122.33333844309304,54.06253068294768,1,Samarang,,1
508.1090765148968,A015S,2019-12-16,0,122.57810181897169,54.09137992118976,1,Samarang,,1
508.65673923736705,A015S,2019-12-17,0,122.49919061583728,56.0764594246161,1,Samarang,,1
506.9208464393493,A015S,2019-12-18,0,122.11298213593406,55.63286193109028,1,Samarang,,1
510.0071529060378,A015S,2019-12-19,0,122.70549602681199,56.793072791370534,1,Samarang,,1
507.88541115261785,A015S,2019-12-20,0,122.10947765628616,62.45385006768857,1,Samarang,,1
507.4795795993279,A015S,2019-12-21,0,122.07086715618661,58.56115902304783,1,Samarang,,1
506.69801120894647,A015S,2019-12-22,0,121.73173481172222,59.49790481007455,1,Samarang,,1
506.03116719691167,A015S,2019-12-23,0,121.68418485741732,57.31483498777038,1,Samarang,,1
509.263024823299,A015S,2019-12-24,0,122.12667906343098,57.06269573643765,1,Samarang,,1
507.18131324110533,A015S,2019-12-25,0,124.01696324151926,58.49159103307725,1,Samarang,,1
504.7889132343963,A015S,2019-12-26,0,123.21158521461183,57.13579812004624,1,Samarang,,1
507.63172849794955,A015S,2019-12-27,0,124.0029410555946,56.70840101385462,1,Samarang,,1
505.5035392041896,A015S,2019-12-28,0,121.60403902413196,60.16858334832122,1,Samarang,,1
506.86195786901914,A015S,2019-12-29,0,123.99797797567362,58.43075984550447,1,Samarang,,1
505.31917173245597,A015S,2019-12-30,0,121.92070834457223,57.60184160797013,1,Samarang,,1
505.66529921899735,A015S,2019-12-31,0,122.12570893261153,58.4077077061346,1,Samarang,,1
506.15858164260453,A015S,2020-01-01,0,122.12728693142856,58.736482657045634,1,Samarang,,1
503.9805537824705,A015S,2020-01-02,0,120.91254963088083,59.47281442254778,1,Samarang,,1
505.21820087817144,A015S,2020-01-03,0,121.82555176978626,55.506409778520656,1,Samarang,,1
505.1922009781189,A015S,2020-01-04,0,121.21248176873301,57.38776006833448,1,Samarang,,1
506.5477850079449,A015S,2020-01-05,0,121.33566108208527,58.4608321194472,1,Samarang,,1
505.97520327025467,A015S,2020-01-06,0,120.96268165340612,56.81935763165033,1,Samarang,,1
506.7162863890824,A015S,2020-01-07,0,121.42519384590082,56.269796198554516,1,Samarang,,1
506.0341068648581,A015S,2020-01-08,0,121.20782641723005,56.72164094100813,1,Samarang,,1
507.82745717105064,A015S,2020-01-09,0,121.73196415347661,57.39327124251884,1,Samarang,,1
507.37905779814787,A015S,2020-01-10,0,121.62868173801243,59.28747298316059,1,Samarang,,1
507.2446302270287,A015S,2020-01-11,0,122.05031454597943,56.37932771132454,1,Samarang,,1
509.7229609058181,A015S,2020-01-12,0,122.59898071958189,57.08524206333652,1,Samarang,,1
508.1235541653621,A015S,2020-01-13,0,121.963626761777,56.1997063244901,1,Samarang,,1
506.5152919594305,A015S,2020-01-14,0,121.80850679538761,56.354547123519254,1,Samarang,,1
507.5656356526997,A015S,2020-01-15,0,124.08724602641945,58.82892789688734,1,Samarang,,1
508.38153135245636,A015S,2020-01-16,0,124.29687178424098,57.7567946823965,1,Samarang,,1
508.752741203217,A015S,2020-01-17,0,124.1210851372853,56.93000948988306,1,Samarang,,1
509.6946886366325,A015S,2020-01-18,0,124.74813819213486,57.000366357559564,1,Samarang,,1
508.32250003094583,A015S,2020-01-19,0,124.41408686399393,60.19166881407374,1,Samarang,,1
507.35505806321635,A015S,2020-01-20,0,123.85209839552739,56.77997309200029,1,Samarang,,1
507.0798606458297,A015S,2020-01-21,0,123.71885541788052,54.768309995710474,1,Samarang,,1
505.9840417031976,A015S,2020-01-22,0,122.47733042931173,57.55744970964052,1,Samarang,,1
507.16955628948745,A015S,2020-01-23,0,122.39253506098757,57.20619259971311,1,Samarang,,1
506.98275111057046,A015S,2020-01-24,0,122.56529111894623,58.875525237071855,1,Samarang,,1
508.3456139114915,A015S,2020-01-25,0,124.51965271199413,56.60125220495982,1,Samarang,,1
507.69166589072984,A015S,2020-01-26,0,123.88225723108897,58.07388913199321,1,Samarang,,1
507.11928444493986,A015S,2020-01-27,0,124.06891330329499,58.57417228354479,1,Samarang,,1
507.16098164275985,A015S,2020-01-28,0,121.76091912055757,57.45891157991326,1,Samarang,,1
487.47018971448256,A015S,2020-01-29,0,121.02678866447323,58.10957870217839,1,Samarang,,1
489.55797901065205,A015S,2020-01-30,0,120.93285517538604,61.19390313436934,1,Samarang,,1
506.8552867269085,A015S,2020-01-31,0,124.78523321829105,58.62542050456843,1,Samarang,,1
505.1446992569735,A015S,2020-02-01,0,124.34911152135322,58.05998720718191,1,Samarang,,1
501.98733645655193,A015S,2020-02-02,0,121.13369633663473,57.637824765620195,1,Samarang,,1
503.535134492038,A015S,2020-02-03,0,124.38153516293205,55.184157329727526,1,Samarang,,1
498.80271656750796,A015S,2020-02-04,0,120.6988370961991,56.057372591962704,1,Samarang,,1
502.9205790156014,A015S,2020-02-05,0,122.43098258718486,56.349678666807414,1,Samarang,,1
505.3752158070289,A015S,2020-02-06,0,123.13794988472712,56.074577921295024,1,Samarang,,1
499.04387904681937,A015S,2020-02-07,0,121.15598123731,58.988023214125214,1,Samarang,,1
504.4929374173065,A015S,2020-02-08,0,124.3338421241817,62.49063003481045,1,Samarang,,1
503.34025029413596,A015S,2020-02-09,0,122.74066658947561,55.971064964074884,1,Samarang,,1
502.3724184532082,A015S,2020-02-10,0,123.90279997158369,62.86747477689458,1,Samarang,,1
502.0233618147704,A015S,2020-02-11,0,123.94398666089461,55.66807143619089,1,Samarang,,1
500.6209217000207,A015S,2020-02-12,0,123.3736273187787,54.36667768120311,1,Samarang,,1
499.39808814859447,A015S,2020-02-13,0,121.53388962741876,55.10449463280179,1,Samarang,,1
499.33552765537297,A015S,2020-02-14,0,120.83742418355091,56.4823549518906,1,Samarang,,1
499.9298122106596,A015S,2020-02-15,0,121.11481775418657,58.08819857603286,1,Samarang,,1
497.5807625707796,A015S,2020-02-16,0,120.48296550182731,57.460621105689135,1,Samarang,,1
494.8567378281436,A015S,2020-02-17,0,119.60889356618911,56.1791822889966,1,Samarang,,1
500.1345103055502,A015S,2020-02-18,0,121.09041560655521,60.44447008962588,1,Samarang,,1
497.7645419757606,A015S,2020-02-19,0,120.35947931370666,58.123061671932355,1,Samarang,,1
497.514616230513,A015S,2020-02-20,0,119.2042452218556,70.68805500448535,1,Samarang,,1
495.9160040966443,A015S,2020-02-21,0,119.46474337868732,59.62377172229365,1,Samarang,,1
498.5993587138152,A015S,2020-02-22,0,120.0347536063267,58.0761284684411,1,Samarang,,1
497.54771707115583,A015S,2020-02-23,0,119.81300416679582,57.53310627130243,1,Samarang,,1
496.68372028794226,A015S,2020-02-24,0,119.36925390770864,56.71440464591173,1,Samarang,,1
496.6476371558337,A015S,2020-02-25,0,119.319366942866,56.6299077664113,1,Samarang,,1
481.403566292594,A015S,2020-02-26,0,115.94092215033439,58.17114322174124,1,Samarang,,1
500.96786904874745,A015S,2020-02-27,0,123.0393113419739,53.671155949310965,1,Samarang,,1
502.58979036513307,A015S,2020-02-28,0,123.55073116779037,53.65260797471732,1,Samarang,,1
502.5303572752949,A015S,2020-02-29,0,123.48841993621154,53.06572769038417,1,Samarang,,1
501.67178871803725,A015S,2020-03-01,0,123.3218729498316,56.98521924014172,1,Samarang,,1
499.51751371669576,A015S,2020-03-02,0,122.50153110780025,57.48206213078097,1,Samarang,,1
500.16765479431353,A015S,2020-03-03,0,122.90177701610287,57.52669330408069,1,Samarang,,1
498.3124042886417,A015S,2020-03-04,0,123.20908608235221,57.285952128258124,1,Samarang,,1
500.6800295457397,A015S,2020-03-05,0,122.84084601519797,56.31669607049073,1,Samarang,,1
502.45650906649263,A015S,2020-03-06,0,123.49228859119421,58.85533257271692,1,Samarang,,1
501.210031244641,A015S,2020-03-07,0,123.460698673513,59.40526654181709,1,Samarang,,1
499.46939270824447,A015S,2020-03-08,0,122.53569152486872,59.455772770891016,1,Samarang,,1
499.18715831816996,A015S,2020-03-09,0,121.72472334025429,60.352824361244906,1,Samarang,,1
504.32391210337727,A015S,2020-03-10,0,123.10672573643997,59.87503198342165,1,Samarang,,1
502.81729886182984,A015S,2020-03-11,0,123.36838311122038,57.97235119062257,1,Samarang,,1
500.70270591771,A015S,2020-03-12,0,122.99549602900241,56.30280845535282,1,Samarang,,1
504.9763571946867,A015S,2020-03-13,0,124.14801540872507,58.3425143956235,1,Samarang,,1
504.20516911492297,A015S,2020-03-14,0,124.09871245100797,60.03316961917065,1,Samarang,,1
499.8832276566165,A015S,2020-03-15,0,122.40372958171213,60.089961994056814,1,Samarang,,1
497.0726049170899,A015S,2020-03-16,0,122.00225167000666,58.1501268656271,1,Samarang,,1
498.211855695168,A015S,2020-03-17,0,122.00898106263256,58.467625656818505,1,Samarang,,1
504.86616422339625,A015S,2020-03-18,0,122.13979427928162,57.869992028546335,1,Samarang,,1
505.519612245141,A015S,2020-03-19,0,122.1360653926882,57.97525510873289,1,Samarang,,1
507.4664033939139,A015S,2020-03-20,0,122.01246988386924,57.68405915150159,1,Samarang,,1
508.1563257008636,A015S,2020-03-21,0,122.03549199789951,56.84566134086939,1,Samarang,,1
496.0932115719647,A015S,2020-03-22,0,120.45719800481311,56.502480192812854,1,Samarang,,1
508.97060858844515,A015S,2020-03-23,0,124.58158889433098,56.659262183920774,1,Samarang,,1
511.7397963686097,A015S,2020-03-24,0,125.27680317145908,58.58219782447384,1,Samarang,,1
507.90456410660494,A015S,2020-03-25,0,124.26453995773947,59.607107620469264,1,Samarang,,1
508.770268186544,A015S,2020-03-26,0,124.51118941671568,58.46079940655414,1,Samarang,,1
512.1887880655534,A015S,2020-03-27,0,125.39688966262001,57.72708900796071,1,Samarang,,1
472.57185252837314,A015S,2020-03-28,0,117.48981148100493,57.70123668465882,1,Samarang,,1
508.2940579780294,A015S,2020-03-29,0,122.21211258485346,55.92227985454697,1,Samarang,,1
510.520430533821,A015S,2020-03-30,0,123.18630291399403,56.329562463359856,1,Samarang,,1
510.05347441744215,A015S,2020-03-31,0,122.52395997366096,55.60667766389218,1,Samarang,,1
502.6624075143156,A015S,2020-04-01,0,122.26142823993752,58.4724645031439,1,Samarang,,1
500.0869721552714,A015S,2020-04-02,0,121.73632694037765,58.27734503391813,1,Samarang,,1
501.2460063801702,A015S,2020-04-03,0,121.69870442913762,57.5077659890855,1,Samarang,,1
502.41255114552195,A015S,2020-04-04,0,122.36445192124758,57.0023076567336,1,Samarang,,1
502.81705016601643,A015S,2020-04-05,0,122.29629393637633,55.59066252835033,1,Samarang,,1
497.9942125638196,A015S,2020-04-06,0,121.46023356594007,58.35197281966495,1,Samarang,,1
497.9922642044123,A015S,2020-04-07,0,121.85496820178,59.02078802102987,1,Samarang,,1
499.95147993782217,A015S,2020-04-08,0,122.48097013091623,58.29932007800497,1,Samarang,,1
499.0201793124838,A015S,2020-04-09,0,121.87381055981926,57.839591200434505,1,Samarang,,1
499.25552681940235,A015S,2020-04-10,0,122.04896931043064,56.99818043480467,1,Samarang,,1
499.63152140578444,A015S,2020-04-11,0,122.15777156728319,58.870391494410214,1,Samarang,,1
499.1005793356716,A015S,2020-04-12,0,121.7423183538948,57.980800828716184,1,Samarang,,1
500.2065657563774,A015S,2020-04-13,0,123.31634762035497,57.36966868651647,1,Samarang,,1
499.9595064248379,A015S,2020-04-14,0,122.99342175249166,54.40632217993462,1,Samarang,,1
501.0434054384498,A015S,2020-04-15,0,123.019164230787,56.050479272743566,1,Samarang,,1
500.2152038523791,A015S,2020-04-16,0,122.12441590719813,57.71670704254514,1,Samarang,,1
503.04094562852,A015S,2020-04-17,0,123.39781565661754,55.55097657141913,1,Samarang,,1
498.0926138479426,A015S,2020-04-18,0,121.7106698482408,55.14384691609502,1,Samarang,,1
490.09688916634036,A015S,2020-04-19,0,121.01885011449359,57.17630638296413,1,Samarang,,1
322.23535272458554,A015S,2020-04-20,0,58.79149729582392,50.4804797492256,1,Samarang,,1
512.1631328299991,A015S,2020-04-21,0,132.76698002842994,58.20386494767334,1,Samarang,,1
505.8679516518966,A015S,2020-04-22,0,127.61868438847266,51.24494275864286,1,Samarang,,1
507.33377802707093,A015S,2020-04-23,0,127.8935522194769,50.9441932709506,1,Samarang,,1
498.07201847808636,A015S,2020-04-24,0,124.79279639021657,52.09619081578176,1,Samarang,,1
500.64044800173764,A015S,2020-04-25,0,124.77218303148194,51.50514646159206,1,Samarang,,1
500.0236876010497,A015S,2020-04-26,0,123.85470455834647,53.06237444732892,1,Samarang,,1
505.828118804037,A015S,2020-04-27,0,123.93826756445763,54.99190458274494,1,Samarang,,1
503.3770173429708,A015S,2020-04-28,0,122.10326555531746,55.70781310989119,1,Samarang,,1
527.0076229378761,A015S,2020-04-29,0,124.42626324454731,54.2670312065995,1,Samarang,,1
510.0349489814148,A015S,2020-04-30,0,121.7900231723908,53.75739342319592,1,Samarang,,1
519.3881267620762,A015S,2020-05-01,0,121.3759882866203,55.148400573016914,1,Samarang,,1
524.8621686792966,A015S,2020-05-02,0,120.15272771969104,56.9785552891304,1,Samarang,,1
529.8255603997113,A015S,2020-05-03,0,120.51660264039754,57.495679334717025,1,Samarang,,1
536.8300285052545,A015S,2020-05-04,0,120.5551501928042,57.20777742446855,1,Samarang,,1
542.9457735651956,A015S,2020-05-05,0,121.18686070200815,54.57830046993169,1,Samarang,,1
553.4702674702387,A015S,2020-05-06,0,119.26461735492576,57.37471714678184,1,Samarang,,1
567.9859785254394,A015S,2020-05-07,0,118.09261159872455,56.93907036214706,1,Samarang,,1
574.1669983289465,A015S,2020-05-08,0,119.34650842814466,57.59714115983831,1,Samarang,,1
582.5890899324854,A015S,2020-05-09,0,118.04541915581436,56.177508212979454,1,Samarang,,1
599.2986188974527,A015S,2020-05-10,0,115.81332054888952,57.51552252221129,1,Samarang,,1
624.0590021553699,A015S,2020-05-11,0,114.28027049843189,58.980474808621324,1,Samarang,,1
663.8433324497645,A015S,2020-05-12,0,108.95880787336344,59.51114188773937,1,Samarang,,1
632.0836237431109,A015S,2020-05-13,0,110.69901532856038,57.081608523168974,1,Samarang,,1
649.6712722118582,A015S,2020-05-14,0,110.1852372582222,55.09610934871704,1,Samarang,,1
645.6842662345634,A015S,2020-05-15,0,109.41992777963152,54.99001404171044,1,Samarang,,1
796.8556594299534,A015S,2020-05-16,0,45.48136707881866,56.09865290539491,1,Samarang,,1
529.7311656910248,A015S,2020-05-17,0,123.82516082812191,57.220812858364724,1,Samarang,,1
532.2134161830755,A015S,2020-05-18,0,121.98989414705052,62.81377893878486,1,Samarang,,1
536.1568529292072,A015S,2020-05-19,0,121.42964949152949,59.86758798595296,1,Samarang,,1
537.2352684040595,A015S,2020-05-20,0,122.9047236257058,57.110830776454044,1,Samarang,,1
542.0038073005121,A015S,2020-05-21,0,123.11217502426842,56.648115137946526,1,Samarang,,1
544.4029681925517,A015S,2020-05-22,0,121.67079837753325,59.03332152212363,1,Samarang,,1
551.6990356582003,A015S,2020-05-23,0,122.52195913624385,61.06677977939571,1,Samarang,,1
553.3126033940097,A015S,2020-05-24,0,123.11228808062491,63.12782979798036,1,Samarang,,1
558.4388408612458,A015S,2020-05-25,0,122.72780377987279,62.41435292000302,1,Samarang,,1
559.5865420678246,A015S,2020-05-26,0,123.83202565439755,59.46122037659653,1,Samarang,,1
565.8750046729123,A015S,2020-05-27,0,125.51754715620504,56.9455867785435,1,Samarang,,1
576.7178115062351,A015S,2020-05-28,0,125.59837087974361,58.96936144757371,1,Samarang,,1
575.0330307488977,A015S,2020-05-29,0,127.56314415219653,58.850156321563645,1,Samarang,,1
581.4187591760381,A015S,2020-05-30,0,127.29532564453537,58.76440549612773,1,Samarang,,1
585.910087055718,A015S,2020-05-31,0,128.06541509653252,59.58806778552328,1,Samarang,,1
590.0640281542286,A015S,2020-06-01,0,128.25111370830862,59.838009402701644,1,Samarang,,1
639.3820675644505,A015S,2020-06-02,0,123.05165334121259,61.51082716420266,1,Samarang,,1
628.7127255369477,A015S,2020-06-03,0,122.08825171309674,64.4099913003784,1,Samarang,,1
631.4174452558019,A015S,2020-06-04,0,120.98469060704166,63.72899512398445,1,Samarang,,1
631.7948181932076,A015S,2020-06-05,0,121.20659918317315,64.2528630296785,1,Samarang,,1
635.0306308415659,A015S,2020-06-06,0,121.39529513370626,63.33398478237532,1,Samarang,,1
637.14361691518,A015S,2020-06-07,0,121.83694484286892,58.48549688687722,1,Samarang,,1
639.3712533522533,A015S,2020-06-08,0,122.46900490957096,60.93179171118162,1,Samarang,,1
637.8591300167047,A015S,2020-06-09,0,122.34983864959771,58.22724531871158,1,Samarang,,1
639.9953548607284,A015S,2020-06-10,0,123.90279524933112,62.310125820771425,1,Samarang,,1
642.7059272616659,A015S,2020-06-11,0,123.50492276878605,63.04579988463547,1,Samarang,,1
642.9346052866169,A015S,2020-06-12,0,124.3554753952929,55.91586494769671,1,Samarang,,1
642.8814881264532,A015S,2020-06-13,0,124.13032117499078,61.7425918535877,1,Samarang,,1
868.22376004493,A015S,2020-06-14,0,65.78890042551154,60.27839232733079,1,Samarang,,1
867.048238677993,A015S,2020-06-15,0,68.1863940664639,60.447239642340904,1,Samarang,,1
865.9632873553397,A015S,2020-06-16,0,69.28668449978275,62.257960584417624,1,Samarang,,1
865.746254852281,A015S,2020-06-17,0,68.76001256887429,56.11098845641091,1,Samarang,,1
868.4172611192088,A015S,2020-06-18,0,68.94856823043608,58.59752420255544,1,Samarang,,1
867.6339572125329,A015S,2020-06-19,0,68.74458893061177,55.62228200209347,1,Samarang,,1
868.3043292098631,A015S,2020-06-20,0,69.2603735599697,60.76212282301987,1,Samarang,,1
868.9723372920679,A015S,2020-06-21,0,69.12710905968915,60.82481506942737,1,Samarang,,1
866.8585708521955,A015S,2020-06-22,0,66.38669539493272,59.62995260637464,1,Samarang,,1
866.5837175352237,A015S,2020-06-23,0,65.88431712192562,63.38159835780523,1,Samarang,,1
866.3071489571242,A015S,2020-06-24,0,65.97854639912572,57.075481781227424,1,Samarang,,1
867.9028728036955,A015S,2020-06-25,0,66.73142899956177,56.806579158468075,1,Samarang,,1
864.3533711704814,A015S,2020-06-26,0,66.19789049713685,56.1759900129286,1,Samarang,,1
865.9594335131028,A015S,2020-06-27,0,67.4402077548522,56.19117600937569,1,Samarang,,1
865.2000189434561,A015S,2020-06-28,0,67.22376323813451,58.61925594754647,1,Samarang,,1
864.5694979977729,A015S,2020-06-29,0,68.04393615718742,57.6210506991546,1,Samarang,,1
864.6135842332773,A015S,2020-06-30,0,67.9508016224126,57.11298371680994,1,Samarang,,1
864.6496567136887,A015S,2020-07-01,0,68.06385525954563,59.24419545764688,1,Samarang,,1
864.1319911313693,A015S,2020-07-02,0,70.5614032840472,60.59079414307063,1,Samarang,,1
863.7060466731742,A015S,2020-07-03,0,65.4416785027708,62.176020741121135,1,Samarang,,1
863.3964263272113,A015S,2020-07-04,0,69.12173854833777,60.0262017596264,1,Samarang,,1
865.1126002162996,A015S,2020-07-05,0,68.82851542631032,61.329176574139105,1,Samarang,,1
865.1092133880855,A015S,2020-07-06,0,68.53587107812345,85.50513263883559,1,Samarang,,1
864.6737509305513,A015S,2020-07-07,0,69.46679430566176,87.34907302517865,1,Samarang,,1
865.1009259823544,A015S,2020-07-08,0,68.5459362626025,85.71932593749555,1,Samarang,,1
871.1166352120985,A015S,2020-07-09,0,60.60077815947407,83.80942691826833,1,Samarang,,1
859.0900646995631,A015S,2020-07-10,0,66.68328655517183,84.90180021037665,1,Samarang,,1
856.7380542878511,A015S,2020-07-11,0,67.22196533504996,85.02417591206574,1,Samarang,,1
851.1309380740329,A015S,2020-07-12,0,70.3081175703384,84.55052009281272,1,Samarang,,1
847.960558965474,A015S,2020-07-13,0,69.56147811526043,85.39007732543814,1,Samarang,,1
862.175192579068,A015S,2020-07-14,0,68.76681026060594,83.83443163064788,1,Samarang,,1
861.8266959269389,A015S,2020-07-15,0,-1.2673261202209525,84.25061146276266,1,Samarang,,1
848.5199744090949,A015S,2020-07-16,0,-0.9468793346918626,85.87975960238225,1,Samarang,,1
864.061139543658,A015S,2020-07-17,0,60.31144280630848,85.46081959396984,1,Samarang,,1
859.0178701335377,A015S,2020-07-18,0,57.06010159806516,85.72490506389681,1,Samarang,,1
866.3030143808378,A015S,2020-07-19,0,71.99665783417929,85.62285154194096,1,Samarang,,1
863.2264670603141,A015S,2020-07-20,0,68.92435618486296,85.58134474718497,1,Samarang,,1
862.7773840909078,A015S,2020-07-21,0,71.4277719075272,86.69032624485405,1,Samarang,,1
869.6627936143886,A015S,2020-07-22,0,64.83323571470045,87.67021045385873,1,Samarang,,1
862.9913128194551,A015S,2020-07-23,0,62.75395238878021,84.77306866329029,1,Samarang,,1
587.069202031287,A015S,2020-07-24,0,128.25821186105333,88.04105058242148,1,Samarang,,1
581.7884685557608,A015S,2020-07-25,0,126.49981672051581,87.32019442388561,1,Samarang,,1
579.4503086142283,A015S,2020-07-26,0,126.39265981717597,88.43639647298993,1,Samarang,,1
572.2666180766328,A015S,2020-07-27,0,126.9794638218918,91.47893870802429,1,Samarang,,1
571.8362865543047,A015S,2020-07-28,0,126.54781794868771,94.28969051357382,1,Samarang,,1
571.7185310120195,A015S,2020-07-29,0,126.75358568621104,89.14101204990885,1,Samarang,,1
569.1231170898363,A015S,2020-07-30,0,126.10646274175707,88.18080412795786,1,Samarang,,1
569.2457877627802,A015S,2020-07-31,0,125.72359510919334,86.09897003273701,1,Samarang,,1
565.4150000789718,A015S,2020-08-01,0,125.47574050828888,89.79508616698845,1,Samarang,,1
563.9774236403133,A015S,2020-08-02,0,124.17441932987127,89.82474257202595,1,Samarang,,1
563.3294901524249,A015S,2020-08-03,0,124.34796206577388,94.08659528426666,1,Samarang,,1
562.6587137195393,A015S,2020-08-04,0,125.24524418917478,90.60757413635159,1,Samarang,,1
563.5744478677416,A015S,2020-08-05,0,125.67615761737088,91.75795297190325,1,Samarang,,1
569.6336624078884,A015S,2020-08-06,0,127.17425109748865,89.67439383180195,1,Samarang,,1
568.7202488688165,A015S,2020-08-07,0,127.13506881281297,89.49639072653056,1,Samarang,,1
564.5712177243355,A015S,2020-08-08,0,126.42000005252768,89.45495440805776,1,Samarang,,1
564.106390034779,A015S,2020-08-09,0,126.17822649483008,91.59172787618647,1,Samarang,,1
565.0876354125388,A015S,2020-08-10,0,128.14040388620774,90.14950469432664,1,Samarang,,1
564.4627663475153,A015S,2020-08-11,0,127.970794484992,92.00855860092291,1,Samarang,,1
564.4864898354958,A015S,2020-08-12,0,127.84691370878345,91.53987191235376,1,Samarang,,1
567.2942279617541,A015S,2020-08-13,0,130.22710155966016,91.58647582458384,1,Samarang,,1
584.7035269746258,A015S,2020-08-14,0,126.16816486057364,91.38729223828562,1,Samarang,,1
582.05620848148,A015S,2020-08-15,0,125.76168062666082,93.25395466232753,1,Samarang,,1
580.8729516243001,A015S,2020-08-16,0,125.83419183770366,92.0477432775382,1,Samarang,,1
